deck	type	front	back	tags	src	key
자격증::법무사::민사소송법	cloze	법당청 = {{c1::법원 · 당사자 · 청구}}	법원(재판권·관할권) / 당사자(확정·능력·적격·소송능력·대리권) / 청구(소의 이익·기간준수)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-법당청-전개3
자격증::법무사::민사소송법	cloze	소장의 표시와 실제 소송수행자가 다를 때 누가 당사자인지 정하는 문제 = {{c1::당사자확정}}	① 사자명의소송 ② 성명모용소송에서 문제된다. 기준: (실질적) 표시설 — 소장 전체의 취지를 합리적으로 해석해 표시된 자	법무사 민사소송법 2차 중괄호 강조	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-당사자확정-개념
자격증::법무사::민사소송법	cloze	당사자확정이 문제되는 2유형 = {{c1::제소 전 사망자 대상 소송(사자명의소송) · 성명모용소송}}		법무사 민사소송법 2차 강조	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-당사자확정-2유형
자격증::법무사::민사소송법	cloze	원고가 사망 사실을 모르고 사망자를 피고로 표시한 경우, 실질적 피고를 {{c1::상속인}}으로 보아 당사자표시정정을 허용한다.	대법원 2006. 7. 4.자 2005마425 결정	법무사 민사소송법 2차 강조	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-사자명의소송-상속인표시정정
자격증::법무사::민사소송법	cloze	당사자 5요건 중 '이 사건에서 원·피고가 될 구체적 자격' = {{c1::당사자적격}} — 기준은 실체법상 {{c2::관리처분권}}	소송요건과 본안의 경계선: 적격이 없으면 각하, 권리가 없으면 기각	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-당사자적격-관리처분권
자격증::법무사::민사소송법	cloze	당사자 요건 5의 순서 = {{c1::당사자확정 → 당사자능력 → 당사자적격 → 소송능력 → 대리권}}	누구인지 → 될 수 있는 존재인지 → 이 사건의 원·피고인지 → 스스로 할 수 있는지 → 대신할 권한	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-당사자요건5-순서
자격증::법무사::민사소송법	cloze	실체법 대응 개념 — 당사자능력 ↔ {{c1::권리능력}} / 소송능력 ↔ {{c2::행위능력}}	당사자적격 ↔ 실체법상 관리처분권 / 당사자확정은 소송법 고유(대응 없음)	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-당사자요건-실체법대응
자격증::법무사::민사소송법	cloze	모든 소에 공통되는 청구적격(권리보호자격) 5개의 두문자 = {{c1::소금장승신}}	개수 5	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-두문자-소금장승신
자격증::법무사::민사소송법	cloze	소금장승신 = {{c1::소구가능}} · {{c2::금지×}} · {{c3::장애×}} · {{c4::승소확정×}} · {{c5::신의칙 反×}}	하나라도 어긋나면 소각하	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소금장승신-전개5
자격증::법무사::민사소송법	cloze	소금장승신의 '금지×' 세부 — 계약상 금지: {{c1::부제소특약 · 소취하합의}} / 법률상 금지: {{c2::중복제소(제259조) · 재소금지(제267조②)}}		법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-금지x-계약상법률상
자격증::법무사::민사소송법	cloze	같은 청구에 이미 승소 확정판결이 있어도 다시 소를 낼 이익이 인정되는 예외 = {{c1::시효중단}}을 위한 재소	확정판결로 생긴 채권의 소멸시효(10년) 완성이 임박한 경우 — 대법원 2018. 7. 19. 선고 2018다22008 전원합의체 판결	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-승소확정후재소-시효중단예외
자격증::법무사::민사소송법	cloze	재소금지(제267조②) = {{c1::본안 종국판결 뒤 소를 취하한 자}}의 같은 소	판결까지 받아본 뒤 결과가 나쁠 듯하면 취하하고 다시 내는 것을 막는다. 소취하 자체는 자유(제266조)	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-재소금지-정의
자격증::법무사::민사소송법	cloze	본안심사(청구의 당부 심사)는 당사자가 내놓은 주장·증거만으로 사실을 확정하는 {{c1::형식적 진실주의}}에 따른다.	형사소송은 실체적 진실주의 — 사적 권리는 당사자가 처분할 수 있기 때문	법무사 민사소송법 2차 강조	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-본안심사-형식적진실주의
자격증::법무사::민사소송법	cloze	변론주의의 3원칙 = {{c1::주장책임}} · {{c2::자백의 구속력}}(제288조) · {{c3::직권증거조사 금지}}	변론주의를 선언한 단일 조문은 없고 제288조·제134조①·제203조 등에서 도출	법무사 민사소송법 2차 강조	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-변론주의-3원칙
자격증::법무사::민사소송법	cloze	법률요건에 직접 해당하는 사실 = {{c1::주요사실}} — 변론주의 적용 ○(주장 없으면 판결 기초 ×), 자백의 구속력 ○	간접사실(주요사실을 추측하게 하는 정황)은 둘 다 ×. 예) 5억을 빌려주기로 합의한 사실(주요) vs 乙이 그 무렵 갑자기 5억을 썼다는 사실(간접)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-주요사실-간접사실
자격증::법무사::민사소송법	cloze	사실상 진술을 상대방이 인정하면 재판상 {{c1::자백}}으로 법원을 구속하지만, 법률상 진술을 인정하면 {{c1::권리자백}}으로 구속력이 없다.	법의 해석·적용은 법원의 전권("법은 법원이 안다")	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-재판상자백-권리자백
자격증::법무사::민사소송법	cloze	재판상 자백된 사실은 증명이 필요 없는 {{c1::불요증사실}}이 된다(제288조) — 법원도 이와 달리 인정할 수 없다.	예) 乙의 변제항변은 대여사실을 인정한 것 → 대여사실은 불요증사실	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-자백-불요증사실
자격증::법무사::민사소송법	cloze	반대규정의 주요사실을 주장하여 권리근거규정의 법률효과를 막는 것 = {{c1::항변}}	증명책임은 이를 주장한 乙(피고)에게 있다	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-항변-정의
자격증::법무사::민사소송법	cloze	항변의 반대규정 3분류 두문자 = {{c1::장멸저}}	개수 3 — 나누는 기준은 시간축	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-두문자-장멸저
자격증::법무사::민사소송법	cloze	장멸저 = 권리{{c1::장애}}규정(권리 발생 자체 차단) · 권리{{c2::멸각}}규정(발생 후 소멸) · 권리{{c3::저지}}규정(행사만 잠정적으로 차단)		법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-장멸저-전개3
자격증::법무사::민사소송법	cloze	장멸저의 예 — 장애: {{c1::통정허위표시 · 반사회질서 행위 · 강행법규 위반}} / 멸각: {{c2::변제 · 소멸시효 완성 · 상계 · 면제 · 계약 해제}} / 저지: {{c3::동시이행의 항변권 · 기한의 유예 · 유치권}}		법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-장멸저-예시
자격증::법무사::민사소송법	cloze	乙의 동시이행 항변이 인정되면 법원은 청구를 기각하지 않고 {{c1::상환이행판결}}(일부인용)을 한다.	기한유예 항변이 인정되면 현재의 이행청구는 기각(장래이행판결은 제251조 요건 시에만)	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-동시이행항변-상환이행판결
자격증::법무사::민사소송법	cloze	증명책임 분배의 기준(법률요건분류설) — 권리근거규정의 요건사실은 {{c1::권리를 주장하는 자}}가, 반대규정(장·멸·저)의 요건사실은 {{c1::그 상대방}}이 증명한다.	예) 乙의 시효 멸각항변 → 甲은 최고 후 6개월 내 재판상 청구(「민법」 제174조)로 재항변 → 최고 사실은 甲이 증명	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-증명책임분배-법률요건분류설
자격증::법무사::민사소송법	cloze	증명 사이클의 입구 = {{c1::증거조사}} — 증거방법(증인·문서 등)에서 증거자료(증언·기재내용)를 얻는 단계		법무사 민사소송법 2차 중괄호 강조	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-증거조사-입구
자격증::법무사::민사소송법	cloze	증거자료가 사실 인정에 실제로 얼마나 힘을 발휘하는가 = {{c1::증거력}}	= 증거가치. 문서는 형식적 증거력(진정성립) → 실질적 증거력 순으로 따진다	법무사 민사소송법 2차 중괄호 강조	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-증거력-형식적실질적
자격증::법무사::민사소송법	cloze	증거력의 평가를 법관의 자유로운 판단에 맡기는 원칙 = {{c1::자유심증주의}}(제202조) — 논리·경험법칙에 구속된다.	변론 전체의 취지와 증거조사 결과를 참작	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-자유심증주의-제202조
자격증::법무사::민사소송법	cloze	심증이 형성되지 않은 상태(진위불명)에서 결론을 내는 도구 = {{c1::객관적 증명책임의 분배}} — 그 사실이 없는 것으로 취급하고 불이익의 귀속만 정한다.	예) 대여사실 불명 → 甲 패소 / 변제사실 불명 → 乙 패소	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-진위불명-객관적증명책임
자격증::법무사::민사소송법	cloze	5억 청구 중 3억만 인용하고 나머지를 기각한 판결 = {{c1::일부승소판결}} — 범위 축에서는 전부판결이고, 기각된 2억에도 기판력이 미친다.	판단 질문: 나머지 부분이 아직 그 법원에 남아 있는가? → 남아 있지 않다	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-일부승소판결-전부판결
자격증::법무사::민사소송법	cloze	사건의 일부만 심리가 끝나 그 부분을 먼저 떼어 종국판결한 것 = {{c1::일부판결}}(제200조) — 남은 부분은 아직 그 법원에 있고 기판력도 없다.	일부'판결'은 판결의 개수를 자르는 말, 일부'승소'는 승패를 자르는 말	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-일부판결-제200조
자격증::법무사::민사소송법	cloze	판결 이유는 법관의 독백이 아니라 ⑥에서 벌어진 당사자 양쪽 소송활동의 기록이라는 뜻의 (빨강) 메모 = {{c1::공방에 의한 판결}}	원고: 공격(사실주장·증거신청) / 피고: 방어(답변·항변) — 이유에는 그 판단이 표시된다(제208조②)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-공방에의한판결
자격증::법무사::민사소송법	cloze	상소기간 경과 등으로 통상의 방법으로 더 다툴 수 없게 된 상태 = {{c1::형식적 확정력}}(제498조)	그 위에 실질적(내용적) 확정력 = 기판력이 얹힌다 — 절차가 먼저 닫히고, 그 다음에 내용이 묶인다	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-형식적확정력-기판력
자격증::법무사::민사소송법	basic	판결의 효력 중 집행력이 붙는 판결은?	이행판결(확정 또는 가집행선고부) — 확인판결·기각판결에는 집행력이 없다(「민사집행법」 제24조). 형성력은 형성판결(명문 없음 — 해석론)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-판결효력-집행력형성력
자격증::법무사::민사소송법	cloze	기판력 저촉 여부를 재는 4축의 두문자 = {{c1::주객작시}}	개수 4 — 그대로 답안 목차	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-두문자-주객작시
자격증::법무사::민사소송법	cloze	주객작시 = {{c1::주관적 범위}}(누구에게) · {{c2::객관적 범위}}(무엇에) · {{c3::작용국면}}(어떤 관계에서) · {{c4::시적 범위}}(언제를 기준으로)		법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-주객작시-전개4
자격증::법무사::민사소송법	cloze	기판력의 본질 — 판례는 후소 법원이 전소의 판단에 반하는 판단을 할 수 없다는 {{c1::모순금지설}}에 선다.	근거 2: 절차 보장 + 1회적 해결(법적 안정성)	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-기판력-모순금지설
자격증::법무사::민사소송법	cloze	기판력의 주관적 범위 — 당사자(원고·피고) 및 변론을 종결한 뒤의 {{c1::승계인}}과 그를 위해 청구의 목적물을 소지한 사람(제218조①)	예) 乙의 보증인·다른 채권자는 곧바로 묶이지 않는다	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-기판력-주관적범위
자격증::법무사::민사소송법	cloze	기판력의 객관적 범위 — 확정판결은 {{c1::주문에 포함된 것}}에 한하여 기판력을 가진다(제216조①). 예외: {{c2::상계}} 항변의 판단은 이유 중 판단이어도 대항한 액수에 한하여 기판력(제216조②)		법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-기판력-객관적범위-주문상계
자격증::법무사::민사소송법	cloze	기판력의 작용국면 3 = {{c1::동일 · 선결 · 모순}} 관계 — 세 국면의 판단 기준은 모두 {{c2::소송물}}이다.	예) 동일: 같은 5억 재청구 / 선결: 채권존재확인 승소 후 이행의 소 / 모순: 甲 승소 후 乙의 채무부존재확인	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-기판력-작용국면3
자격증::법무사::민사소송법	cloze	기판력의 시적 범위 — 표준시는 {{c1::사실심 변론종결일}}. 그 전의 사유는 차단되고, 그 뒤에 생긴 사유는 {{c2::청구이의의 소}}(「민사집행법」 제44조②)로 주장한다.	예) 변론종결 전 변제 → 차단 / 변론종결 후 변제 → 청구이의	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-기판력-시적범위-표준시
자격증::법무사::민사소송법	basic	전소와 소송물이 동일한 후소 — 전소 패소자 / 승소자 각각의 운명은?	패소자의 후소: 기각(모순금지설) / 승소자의 후소: 권리보호이익이 없어 각하(시효중단 목적이면 예외)	법무사 민사소송법 2차 강조 기출직결	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-기판력-동일후소-기각각하
자격증::법무사::민사소송법	cloze	"적법한가·허용되는가"를 묻는 문제에 쓰는 Ⅰ유형 답안 목차의 두문자 = {{c1::유성인적본판}}	개수 6	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-두문자-유성인적본판
자격증::법무사::민사소송법	cloze	유성인적본판 = {{c1::유형 · 성질 · 인정여부 · 적법성심사 · 본안심사 · 판단}}	성질을 정해야 요건이 정해지고, 적법성(⑤)에서 걸리면 본안(⑥)에 들어갈 필요가 없으므로 이 순서	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-유성인적본판-전개6
자격증::법무사::민사소송법	cloze	"무엇인가·요건이 충족되는가"를 묻는 문제에 쓰는 Ⅱ유형 답안 목차의 두문자 = {{c1::유조건효판사}}	개수 6 — 학설 소개는 넣지 않는다	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-두문자-유조건효판사
자격증::법무사::민사소송법	cloze	유조건효판사 = {{c1::유형 · 조문 · 요건 · 효과 · 판례 · 사안}}	조문 → 요건 → 효과 순서를 밟으면 빠지는 요건이 없다	법무사 민사소송법 2차 강조 기출직결 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-유조건효판사-전개6
자격증::공인중개사::부동산공법	cloze	장기미집행 도시·군계획시설 해제 절차 — 지방의회는 {{c1::90일}} 이내에 해제를 권고하고, 권고를 받으면 {{c2::1년}} 이내에 도시·군관리계획으로 결정하며, 해제할 수 없으면 {{c3::6개월}} 이내에 소명한다.	판단·결정·해명의 세 단계로 기간이 점점 짧아진다 — 함정은 세 숫자의 자리바꿈	공인중개사 부동산공법 상습	공인중개사/claude_ox_오답/_ledger/오답_원장.json	부동산공법 1-2 장기미집행 해제 절차
자격증::공인중개사::공인중개사법	cloze	권리금 손해배상 한도 — 지급하기로 한 권리금과 종료 당시 권리금 중 {{c1::낮은 금액}}을 넘을 수 없다.	백지복습 1회차 오답: '종료 당시 권리금'	공인중개사 공인중개사법 백지구멍	2026-09-05-중개실무-(백지복습_임대차정보제공~매수신청대리).md	백지-권리금손해배상한도-낮은금액
자격증::공인중개사::부동산공법	cloze	지구단위계획에 반드시 포함되어야 하는 3가지 = {{c1::건폐율 · 용적률 · 기반시설의 배치와 규모}}	백지복습 오답: '기반시설설치계획'	공인중개사 부동산공법 백지구멍	2026-09-10-부동산공법-(백지복습_국토계획법4회독).md	백지-지구단위계획-필수포함3
자격증::법무사::형법	cloze	행위지배 3종 — {{c1::실행지배}} / {{c2::기능적 행위지배}}(공동정범) / {{c3::의사지배}}(간접정범)	행위자 분류의 기준 = 행위지배	법무사 형법 2차 백지구멍 이월	2026-08-22-형법-2차-(백지복습_형법기본개념).md	백지-행위지배3종
자격증::법무사::형법	cloze	제한적 종속형식 — 정범의 {{c1::책임}}이 조각되어도 공범은 성립할 수 있다.	책임은 개별적이기 때문 — 공범은 정범에 종속해 성립하므로 답안은 언제나 정범부터 쓴다	법무사 형법 2차 백지구멍 이월	2026-08-22-형법-2차-(백지복습_형법기본개념).md	백지-제한적종속형식
자격증::법무사::형법	cloze	협의의 공범 = {{c1::교사범 + 종범(방조범)}} ↔ 정범 = {{c2::직접정범 · 간접정범 · 공동정범}}		법무사 형법 2차 백지구멍 이월	2026-08-22-형법-2차-(백지복습_형법기본개념).md	백지-협의의공범vs정범
자격증::법무사::형법	cloze	간접정범의 뒷단 — 피이용자에게 과실이 있으면 피이용자에게 {{c1::과실치사}} 등이 성립할 수 있다.	예) 의사가 간호사를 도구로 이용한 경우	법무사 형법 2차 백지구멍 이월	2026-08-22-형법-2차-(백지복습_형법기본개념).md	백지-간접정범-피이용자과실
자격증::법무사::형법	cloze	한시법은 유효기간 내에 처벌하려는 의도가 있으므로 {{c1::행위시법}}으로 처벌한다.	원칙(행위시법)의 확인	법무사 형법 2차 백지구멍 이월	2026-08-22-형법-2차-(백지복습_형법기본개념).md	백지-한시법-행위시법
자격증::법무사::형법	cloze	형법 답안 순서 — 3요소(구성요건해당성·위법성·책임)를 다 쓰고 → 범죄 성립 → 그다음에 {{c1::친고죄·반의사불벌죄}}를 논한다.	3단계 통과 후에야 친고죄·반의사불벌죄를 논한다	법무사 형법 2차 백지구멍 이월	2026-08-22-형법-2차-(백지복습_형법기본개념).md	백지-답안순서-친고죄는마지막
자격증::공인중개사::부동산학개론	cloze	시장가치 = 통상적 시장에서 {{c1::신중한 거래들을 통해}} 가장 성립될 가능성이 높은 가액	백지복습 2회 연속 미교정 — '거래 요건'이 빠진다	공인중개사 부동산학개론 백지구멍 이월	2026-08-29-부동산학개론-(백지복습_지대입지평가투자금융).md	백지-시장가치-정의
자격증::공인중개사::부동산학개론	cloze	재화의 도달범위 = 범위가 아니라 중심지 기능이 미치는 {{c1::한계거리}}	최소요구치 범위 < 재화의 도달범위 (부등호를 뒤집어 출제)	공인중개사 부동산학개론 백지구멍 이월	2026-08-29-부동산학개론-(백지복습_지대입지평가투자금융).md	백지-재화의도달범위-한계거리
자격증::공인중개사::민법	cloze	적법한 임대권한이 없는 사람과 임대차계약을 체결하면 {{c1::주택임대차보호법이 적용되지 않는다}}.		공인중개사 민법 백지구멍 이월	2026-08-26-중개실무-(백지복습_물권실무).md	백지-무권한임대인-주임법부적용
자격증::공인중개사::민법	cloze	체납 관리비 중 연체료는 관리비가 아니므로 {{c1::승계되지 않는다}}.	공용부분 관리비는 승계, 전유·공용부분 연체료는 승계 × — 전 주인의 연체행위에 대한 사적 제재(위약벌)	공인중개사 민법 백지구멍 이월	2026-08-26-중개실무-(백지복습_물권실무).md	백지-체납관리비연체료-승계안됨
자격증::공인중개사::부동산공법	cloze	주택조합 추가모집 조합원의 자격 판단 기준일 = 조합설립인가 {{c1::신청일}}	백지복습 오답: 사업시행계획인가신청일(도시정비법 용어 침범)	공인중개사 부동산공법 백지구멍 이월	2026-08-25-부동산공법-(백지복습_면적산정~주택조합).md	백지-추가모집조합원-인가신청일
자격증::공인중개사::부동산공법	cloze	부대시설이 아닌 것 = {{c1::지역난방공급시설}} (부대시설은 냉난방공급시설)		공인중개사 부동산공법 백지구멍 이월	2026-08-25-부동산공법-(백지복습_면적산정~주택조합).md	백지-부대시설아님-지역난방
자격증::공인중개사::부동산공법	cloze	바닥면적은 {{c1::층마다}}, 구획의 {{c2::중심선}}을 기준으로 산정한다.	백지복습 오답: 단위(층마다) 누락	공인중개사 부동산공법 백지구멍 이월	2026-08-25-부동산공법-(백지복습_면적산정~주택조합).md	백지-바닥면적-층마다중심선
자격증::공인중개사::공인중개사법	cloze	토지거래허가구역에서 가등기 설정 계약은 {{c1::예약}}에 해당하여 허가 대상이다.	허가 대상 두문자 '소지유예' — 소유권·지상권의 유상거래·예약	공인중개사 공인중개사법 백지구멍 이월	2026-08-26-중개실무-(백지복습_제도권리).md	백지-가등기설정계약-예약허가대상
